incident_id,year,month,airline,manufacturer,manufacture_year,incident_type,primary_cause,is_fatal
AV000326,1995,13,Japan Airlines,Britten-Norman,1979,Loss of Control - Inflight (LOC-I),weather,2
-,2004,12,Saurya Airlines,Boeing,2010,Runway Excursion,weather,0
AV000328,1989,5,LATAM Airlines,ATR,2010,Structural Failure,fatigue,1
AV000329,1994,6,Qantas,Tupolev,1984,Loss of Control - Inflight (LOC-I),crew error,1
AV000330,1979,12,Sabena,Antonov,1960,Fire / Smoke,mechanical,0
AV000331,1999,9,Air Arabia,Sud Aviation,1993,Controlled Flight into Terrain (CFIT),crew error,1
AV000332,1976,7,Vietnam Airlines,Embraer,1990,Fire / Smoke,electrical,1
AV000333,1997,2,Japan Airlines,Embraer,2000,Controlled Flight into Terrain (CFIT),navigation,0
AV000334,2008,11,Spirit Airlines,McDonnell Douglas,2006,Gear Failure,mechanical,0
AV000335,1974,2,Allegiant Air,Britten-Norman,1970,Fire / Smoke,electrical,0
AV000336,1993,6,Etihad Airways,Yakovlev,1987,Runway Excursion,crew error,0
AV000337,1973,9,Air Arabia,Douglas,1967,Turbulence,weather,0
AV000338,1999,1,American Airlines,Let,1991,Fuel Exhaustion,crew error,-1
AV000339,1972,6,Cubana,Boeing,1970,Fuel Exhaustion,dispatch error,-1
AV000340,2016,4,Singapore Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,-1
AV000341,1974,4,Lufthansa,Airbus,1990,Controlled Flight into Terrain (CFIT),crew error,1
-,2019,13,Emirates,Boeing,2013,Runway Excursion,crew error,2
AV000343,2004,3,LAN Peru,Bombardier,2000,Controlled Flight into Terrain (CFIT),crew error,0
AV000344,1992,6,Cubana,Tupolev,1984,Turbulence,crew error,0
AV000345,2002,6,Ural Airlines,Saab,1983,Engine Failure,mechanical,0
AV000346,2003,3,Scandinavian Airlines,Antonov,1994,Windshear / Microburst,crew error,0
-,2017,8,Sky Express,Airbus,2010,Structural Failure,maintenance,1
AV000348,1978,2,Ryanair,Airbus,1990,Midair Collision,TCAS failure,1
AV000349,1992,2,Vietjet,Boeing,1980,Loss of Control - Inflight (LOC-I),weather,0
AV000350,1973,8,Air China,Ilyushin,1970,Loss of Control - Inflight (LOC-I),weather,0
AV000351,1993,3,Pakistan International,Airbus,2010,Windshear / Microburst,crew error,0
AV000352,1975,5,Ural Airlines,Fokker,1980,Turbulence,crew error,0
AV000353,1991,7,Ryanair,Ilyushin,1980,Turbulence,crew error,0
AV000354,1991,5,Cameroon Airlines,Ilyushin,1986,Loss of Control - Inflight (LOC-I),mechanical,1
AV000355,1987,8,Sky Express,McDonnell Douglas,1974,Loss of Control - Inflight (LOC-I),weather,1
AV000356,1989,5,Swissair,BAC,1984,Loss of Control - Inflight (LOC-I),crew error,0
AV000357,2001,9,TUI Airways,Ilyushin,1994,Fire / Smoke,mechanical,0
AV000358,2004,2,British Airways,Bombardier,2000,Bird Strike,environmental,0
AV000359,1988,12,SpiceJet,Boeing,1990,Controlled Flight into Terrain (CFIT),navigation,-1
AV000360,1992,12,Southwest Airlines,Pilatus,1990,Windshear / Microburst,crew error,0
AV000361,2015,2,Allegiant Air,Boeing,2003,Controlled Flight into Terrain (CFIT),navigation,0
AV000362,1974,13,British Airways,Tupolev,1962,Controlled Flight into Terrain (CFIT),weather,2
AV000363,1974,3,Malév,Bombardier,2000,Loss of Control - Inflight (LOC-I),mechanical,1
AV000364,1973,4,Eurowings,COMAC,2020,Controlled Flight into Terrain (CFIT),navigation,1
AV000365,1995,4,EgyptAir,Ilyushin,1995,Structural Failure,manufacturing,1
AV000366,1985,12,Vietnam Airlines,BAC/Aero,1975,Fuel Exhaustion,crew error,0
AV000367,2002,13,Air Arabia,Boeing,2002,Fuel Exhaustion,dispatch error,2
-,1996,8,South African Airways,Boeing,1991,Sabotage / Terrorism,security breach,-1
AV000369,1981,10,Ural Airlines,Boeing,1990,Turbulence,weather,0
AV000370,2012,12,Pakistan International,Embraer,2001,Fuel Exhaustion,dispatch error,0
AV000371,2001,1,Batik Air,Saab,1985,Turbulence,weather,0
AV000372,1979,11,LAN Peru,Boeing,1970,Bird Strike,wildlife,0
AV000373,1982,6,Aer Lingus,Airbus,1990,Cargo Issue,dangerous goods,0
-,1980,4,Iberia,Airbus,1990,Loss of Control - Inflight (LOC-I),weather,1
AV000375,1975,3,Air Arabia,Embraer,2000,Structural Failure,fatigue,1
AV000376,1975,13,AirAsia,Saab,1980,Runway Incursion,crew error,2
AV000377,2016,7,Japan Airlines,McDonnell Douglas,2011,Runway Excursion,runway condition,0
AV000378,1985,8,Thomas Cook Airlines,Convair,1984,Loss of Control - Inflight (LOC-I),crew error,0
AV000379,1983,11,Nepal Airlines,Boeing,2010,Windshear / Microburst,crew error,1
AV000380,1999,7,Air Astana,Fokker,1992,Engine Failure,mechanical,0
AV000381,1990,9,Azal,Boeing,2010,Engine Failure,maintenance,-1
AV000382,2016,2,Pan American World Airways,Sukhoi,2012,Turbulence,crew error,0
AV000383,2002,7,Air Transat,Airbus,1993,Windshear / Microburst,crew error,1
AV000384,1987,10,Ural Airlines,Airbus,1980,Bird Strike,wildlife,0
AV000385,1983,9,Ansett Australia,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,1
AV000386,2023,7,Air Algérie,Boeing,2022,Loss of Control - Inflight (LOC-I),weather,1
AV000387,1998,10,Malév,Airbus,2010,Runway Excursion,runway condition,0
AV000388,2018,2,Pakistan International,Boeing,2002,Controlled Flight into Terrain (CFIT),weather,0
AV000389,1974,4,Thai Airways,Convair,1974,Loss of Control - Inflight (LOC-I),weather,-1
AV000390,2007,12,Azal,Boeing,2010,Turbulence,weather,-1
AV000391,1994,2,Ural Airlines,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,1
AV000392,1974,13,Lion Air,Boeing,1990,Runway Excursion,crew error,2
AV000393,1992,3,Scandinavian Airlines,Britten-Norman,1975,Loss of Control - Inflight (LOC-I),weather,0
AV000394,1997,1,TAME,Boeing,2010,Midair Collision,crew error,1
AV000395,1970,3,Eastern Air Lines,McDonnell Douglas,1970,Runway Excursion,runway condition,0
AV000396,1986,6,Avianca,Boeing,2010,Gear Failure,maintenance,0
AV000397,2006,12,EgyptAir,De Havilland,1988,Controlled Flight into Terrain (CFIT),navigation,-1
-,1980,8,Eastern Air Lines,McDonnell Douglas,1970,Runway Excursion,weather,0
AV000399,1986,11,Aeroflot,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV000400,1986,10,Air France,Saab,1980,Controlled Flight into Terrain (CFIT),crew error,0
AV000401,1980,7,Condor,Embraer,2000,Controlled Flight into Terrain (CFIT),weather,1
AV000402,2014,6,TUI Airways,Boeing,2010,Engine Failure,mechanical,0
AV000403,2002,7,Sky Express,Embraer,2000,Fire / Smoke,mechanical,0
AV000404,1973,4,Flybe,Boeing,1970,Structural Failure,fatigue,1
AV000405,2024,12,Batik Air,Piper,2008,Windshear / Microburst,crew error,1
AV000406,2009,9,Eurowings,Boeing,2010,Engine Failure,manufacturing,0
AV000407,1979,3,Spirit Airlines,BAC,1961,Runway Excursion,runway condition,0
AV000408,2006,7,Turkish Airlines,Dornier,1994,Loss of Control - Inflight (LOC-I),weather,0
AV000409,1973,9,China Eastern,Airbus,1980,Turbulence,crew error,0
AV000410,2024,1,Ural Airlines,Boeing,2014,Fire / Smoke,cargo,0
AV000411,1996,11,Cubana,Boeing,2000,Engine Failure,mechanical,0
AV000412,1995,7,AirAsia,Airbus,1980,Bird Strike,wildlife,0
AV000413,1973,1,Spanair,Boeing,1970,Gear Failure,mechanical,0
AV000414,2012,1,TAP Air Portugal,Airbus,2009,Controlled Flight into Terrain (CFIT),navigation,0
AV000415,1971,3,Monarch Airlines,Antonov,1962,Engine Failure,manufacturing,0
AV000416,1978,1,Air China,Embraer,2000,Turbulence,crew error,0
AV000417,1974,5,Lion Air,Dornier,1990,Turbulence,crew error,0
AV000418,2002,12,Emirates,Airbus,2010,Cargo Issue,dangerous goods,0
AV000419,1976,11,Southwest Airlines,Boeing,1970,Runway Incursion,crew error,-1
AV000420,2013,3,Lufthansa,Hawker,1999,Turbulence,crew error,0
AV000421,1995,3,Batik Air,Airbus,1990,Fuel Exhaustion,crew error,0
AV000422,1971,5,Qatar Airways,Airbus,2010,Turbulence,crew error,0
AV000423,1970,6,Yeti Airlines,Embraer,1990,Fire / Smoke,electrical,0
-,1971,13,Flybe,COMAC,2020,Engine Failure,maintenance,2
AV000425,1993,3,Vueling,Fokker,1982,Structural Failure,manufacturing,1
AV000426,2004,10,Eastern Air Lines,BAC,1999,Gear Failure,mechanical,0
AV000427,1978,7,TUI Airways,Antonov,1977,Gear Failure,mechanical,0
AV000428,2007,7,Aeromexico,Airbus,2010,Runway Excursion,runway condition,0
-,1971,13,AirAsia,ATR,1980,Runway Incursion,crew error,2
AV000430,2004,13,Frontier Airlines,Lockheed,2001,Bird Strike,environmental,2
AV000431,2015,2,Cebu Pacific,Convair,2001,Turbulence,weather,0
AV000432,2002,10,MIAT Mongolian,Boeing,2010,Engine Failure,mechanical,0
AV000433,1997,4,Singapore Airlines,Dornier,1990,Engine Failure,maintenance,0
AV000434,2006,5,EgyptAir,ATR,1994,Engine Failure,mechanical,0
AV000435,1971,2,Aer Lingus,Tupolev,1970,Controlled Flight into Terrain (CFIT),crew error,1
AV000436,1976,1,Cebu Pacific,Airbus,1990,Midair Collision,crew error,1
AV000437,1974,11,Aeromexico,McDonnell Douglas,1990,Engine Failure,mechanical,-1
AV000438,1988,8,Air Astana,Hawker,1988,Engine Failure,mechanical,-1
-,2000,2,Ansett Australia,Cessna,1982,Runway Excursion,weather,0
AV000440,1994,7,Alitalia,Beechcraft,1980,Engine Failure,manufacturing,0
AV000441,2007,8,Biman Bangladesh,Beechcraft,1996,Runway Excursion,runway condition,0
AV000442,1975,6,Spirit Airlines,Tupolev,1960,Cargo Issue,loading error,0
AV000443,1999,3,Batik Air,Boeing,1980,Windshear / Microburst,crew error,1
AV000444,1976,10,Swissair,Embraer,2000,Cargo Issue,dangerous goods,0
AV000445,1979,7,Lufthansa,Airbus,2010,Structural Failure,manufacturing,1
AV000446,1998,13,Philippine Airlines,McDonnell Douglas,1990,Turbulence,weather,2
AV000447,2022,5,Aeroflot,ATR,2017,Runway Excursion,weather,0
-,1993,2,Cubana,Ilyushin,1982,Engine Failure,mechanical,-1
AV000449,1971,11,Croatia Airlines,Airbus,1990,Engine Failure,mechanical,0
AV000450,1993,5,Mexicana de Aviación,Boeing,2000,Loss of Control - Inflight (LOC-I),mechanical,1
AV000451,1971,9,Sky Express,Lockheed,1970,Cargo Issue,loading error,0
AV000452,2010,10,China Southern,Pilatus,1998,Controlled Flight into Terrain (CFIT),weather,0
AV000453,1998,13,Singapore Airlines,Boeing,1996,Runway Excursion,runway condition,2
AV000454,1975,13,Air China,Bombardier,2000,Midair Collision,TCAS failure,2
AV000455,1973,8,GOL Airlines,Airbus,2010,Loss of Control - Inflight (LOC-I),weather,1
AV000456,1976,1,Ryanair,Saab,1980,Controlled Flight into Terrain (CFIT),navigation,1
AV000457,2022,4,Philippine Airlines,Britten-Norman,2002,Engine Failure,mechanical,0
AV000458,1986,3,Ansett Australia,McDonnell Douglas,1970,Fire / Smoke,mechanical,0
AV000459,2002,2,Eastern Air Lines,Embraer,1991,Controlled Flight into Terrain (CFIT),navigation,0
-,1994,6,China Eastern,Boeing,2010,Runway Excursion,runway condition,1
AV000461,1991,4,Qatar Airways,Boeing,1990,Controlled Flight into Terrain (CFIT),navigation,0
AV000462,1975,4,British Airways,McDonnell Douglas,1990,Runway Excursion,crew error,0
AV000463,2017,6,Vietjet,Bombardier,2006,Controlled Flight into Terrain (CFIT),weather,0
AV000464,1980,1,Qantas,Airbus,1980,Sabotage / Terrorism,terrorism,0
AV000465,1991,12,Wizz Air,Boeing,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV000466,1997,8,Citilink,Boeing,1990,Runway Incursion,ground vehicle,0
-,1995,11,American Airlines,Ilyushin,1982,Runway Excursion,runway condition,0
AV000468,2017,10,Saurya Airlines,Tupolev,2001,Bird Strike,environmental,0
AV000469,1975,9,Air Koryo,Douglas,1964,Fire / Smoke,cargo,1
-,1988,12,AirAsia,Boeing,1980,Runway Excursion,runway condition,0
AV000471,1984,1,Nepal Airlines,McDonnell Douglas,1980,Windshear / Microburst,weather,1
AV000472,1987,11,IndiGo,Airbus,1980,Runway Excursion,runway condition,0
AV000473,1974,6,American Airlines,Airbus,1990,Gear Failure,maintenance,0
AV000474,1974,12,Allegiant Air,Airbus,1990,Loss of Control - Inflight (LOC-I),weather,1
AV000475,1979,1,Cubana,Hawker,1976,Engine Failure,maintenance,0
AV000476,1980,12,Qatar Airways,Boeing,1980,Runway Excursion,runway condition,0
AV000477,1985,13,Air Algérie,Embraer,2000,Loss of Control - Inflight (LOC-I),weather,2
AV000478,1993,13,LATAM Airlines,Beechcraft,1980,Structural Failure,maintenance,2
AV000479,1994,13,Scandinavian Airlines,Vickers,1990,Turbulence,crew error,2
AV000480,1984,8,Varig,Yakovlev,1980,Structural Failure,fatigue,1
AV000481,1984,7,SriLankan Airlines,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,1
AV000482,1977,3,Ryanair,Airbus,1970,Fuel Exhaustion,dispatch error,0
AV000483,1992,13,United Airlines,McDonnell Douglas,1981,Controlled Flight into Terrain (CFIT),navigation,2
AV000484,1981,1,Flydubai,Embraer,2000,Bird Strike,wildlife,0
AV000485,1971,5,Rossiya Airlines,Boeing,2000,Structural Failure,manufacturing,1
AV000486,1985,13,Scandinavian Airlines,Sud Aviation,1979,Engine Failure,maintenance,2
AV000487,1987,6,TAME,Airbus,1990,Loss of Control - Inflight (LOC-I),weather,-1
AV000488,1977,4,Sabena,ATR,1980,Turbulence,crew error,-1
AV000489,1991,3,Asiana Airlines,Sukhoi,2010,Controlled Flight into Terrain (CFIT),crew error,1
AV000490,1991,2,Mexicana de Aviación,Airbus,1980,Windshear / Microburst,weather,1
AV000491,1997,5,Conviasa,Airbus,2010,Controlled Flight into Terrain (CFIT),navigation,1
AV000492,1995,5,ASKY Airlines,Boeing,2000,Fuel Exhaustion,crew error,1
AV000493,1995,3,Air Canada,Airbus,2010,Loss of Control - Inflight (LOC-I),weather,0
AV000494,1981,1,Aviaco,BAC/Aero,1971,Structural Failure,maintenance,1
AV000495,2003,4,Eastern Air Lines,Sud Aviation,1986,Fire / Smoke,cargo,1
AV000496,1990,10,Allegiant Air,Saab,1983,Loss of Control - Inflight (LOC-I),crew error,1
AV000497,1985,3,Air France,Boeing,1980,Controlled Flight into Terrain (CFIT),navigation,0
AV000498,1994,11,Olympic Airways,Boeing,1980,Runway Incursion,ATC error,0
AV000499,1982,13,Lufthansa,Tupolev,1978,Turbulence,crew error,2
AV000500,1988,11,Alitalia,Britten-Norman,1988,Fire / Smoke,cargo,0
AV000501,1999,7,IndiGo,Vickers,1984,Loss of Control - Inflight (LOC-I),weather,1
-,2010,8,Nepal Airlines,Tupolev,2006,Controlled Flight into Terrain (CFIT),weather,0
AV000503,2014,6,Emirates,ATR,1998,Sabotage / Terrorism,security breach,0
-,1988,3,Delta Air Lines,Airbus,1990,Runway Excursion,crew error,0
AV000505,1989,1,Ethiopian Airlines,Bombardier,2000,Loss of Control - Inflight (LOC-I),weather,-1
AV000506,2004,9,Air India,Vickers,2004,Turbulence,weather,0
AV000507,1980,10,Cubana,Beechcraft,1980,Runway Excursion,crew error,-1
AV000508,2006,4,Vietjet,Boeing,1996,Engine Failure,manufacturing,0
AV000509,1988,10,Finnair,Boeing,2010,Controlled Flight into Terrain (CFIT),navigation,1
AV000510,1973,8,Ethiopian Airlines,Let,1973,Turbulence,weather,0
AV000511,1972,1,Cebu Pacific,De Havilland,1970,Structural Failure,manufacturing,1
AV000512,2007,5,Olympic Airways,Cessna,1987,Loss of Control - Inflight (LOC-I),crew error,0
-,1971,11,Air Transat,CASA,1980,Structural Failure,maintenance,0
AV000514,1979,12,Aer Lingus,Boeing,2010,Windshear / Microburst,weather,0
AV000515,1981,10,Azal,McDonnell Douglas,1980,Loss of Control - Inflight (LOC-I),crew error,1
AV000516,1975,6,AirAsia,Boeing,1975,Loss of Control - Inflight (LOC-I),mechanical,-1
-,1980,1,Kenya Airways,Britten-Norman,1970,Controlled Flight into Terrain (CFIT),weather,0
AV000518,1999,5,LOT Polish Airlines,Airbus,1994,Engine Failure,manufacturing,0
AV000519,1970,3,American Airlines,De Havilland,1970,Controlled Flight into Terrain (CFIT),navigation,1
AV000520,2006,6,MIAT Mongolian,Boeing,1986,Cargo Issue,loading error,0
-,2008,3,Pan American World Airways,Airbus,2008,Bird Strike,wildlife,0
AV000522,1983,11,Korean Air,ATR,2010,Engine Failure,manufacturing,0
AV000523,1975,2,Nepal Airlines,Boeing,1980,Runway Incursion,ATC error,0
AV000524,1992,9,Air Arabia,ATR,2010,Gear Failure,mechanical,0
AV000525,1974,13,Air China,ATR,2010,Turbulence,crew error,2
AV000526,1982,4,Swissair,Piper,1979,Controlled Flight into Terrain (CFIT),weather,1
AV000527,2019,12,Ryanair,Airbus,2008,Engine Failure,manufacturing,0
AV000528,2024,7,Cebu Pacific,McDonnell Douglas,2013,Windshear / Microburst,weather,-1
AV000529,2002,2,Air Astana,ATR,1996,Controlled Flight into Terrain (CFIT),crew error,0
AV000530,1980,9,Delta Air Lines,Piper,1975,Turbulence,weather,0
AV000531,1997,6,Batik Air,De Havilland,1989,Runway Excursion,crew error,0
AV000532,1998,1,China Southern,Convair,1986,Turbulence,weather,0
AV000533,1983,13,Thai Airways,BAC/Aero,1981,Controlled Flight into Terrain (CFIT),weather,-1
AV000534,1994,10,LAN Peru,Bombardier,2000,Gear Failure,maintenance,0
AV000535,1970,3,Qantas,Ilyushin,1970,Runway Excursion,runway condition,0
AV000536,1977,6,Air Koryo,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
-,1989,2,EgyptAir,Douglas,1976,Engine Failure,maintenance,0
AV000538,1975,6,Pegasus Airlines,Bombardier,2000,Structural Failure,manufacturing,1
-,1975,10,Sky Express,McDonnell Douglas,1970,Runway Incursion,ATC error,0
AV000540,2006,12,GOL Airlines,Cessna,1979,Loss of Control - Inflight (LOC-I),mechanical,0
AV000541,2023,2,Lion Air,Boeing,2018,Loss of Control - Inflight (LOC-I),crew error,0
AV000542,1990,13,Condor,Boeing,2010,Fire / Smoke,cargo,-1
AV000543,2007,11,Etihad Airways,Airbus,2010,Runway Incursion,ATC error,0
AV000544,2023,10,South African Airways,McDonnell Douglas,2006,Engine Failure,manufacturing,0
AV000545,1974,5,Ryanair,Boeing,1962,Runway Incursion,ATC error,0
AV000546,1986,10,Iberia,Airbus,1990,Controlled Flight into Terrain (CFIT),weather,0
AV000547,1984,2,Croatia Airlines,Boeing,2010,Runway Incursion,crew error,1
-,1972,13,Flydubai,Let,1970,Turbulence,crew error,2
AV000549,2000,6,Thomas Cook Airlines,Piper,1986,Engine Failure,manufacturing,0
AV000550,1985,3,Allegiant Air,Embraer,2000,Runway Excursion,runway condition,0
-,1987,5,Air Arabia,Boeing,1982,Runway Excursion,crew error,1
AV000552,1975,13,Sabena,Airbus,1980,Fire / Smoke,cargo,2
AV000553,1976,13,SriLankan Airlines,Airbus,2000,Runway Excursion,runway condition,2
AV000554,2013,3,Transavia,Airbus,2010,Controlled Flight into Terrain (CFIT),weather,0
AV000555,1971,2,Condor,Airbus,1980,Runway Incursion,crew error,0
AV000556,1978,6,Air Astana,Boeing,1980,Runway Excursion,weather,0
AV000557,1980,9,Swiss International,Antonov,1960,Fire / Smoke,cargo,0
AV000558,1987,2,LATAM Airlines,De Havilland,1984,Runway Excursion,weather,0
AV000559,1992,10,Sabena,Douglas,1986,Loss of Control - Inflight (LOC-I),mechanical,1
AV000560,1988,9,Varig,Airbus,2010,Loss of Control - Inflight (LOC-I),mechanical,1
AV000561,1972,3,SriLankan Airlines,Boeing,1990,Fire / Smoke,cargo,1
AV000562,1978,8,Azal,Let,1970,Bird Strike,environmental,0
AV000563,2007,2,Garuda Indonesia,Airbus,2000,Cargo Issue,dangerous goods,0
-,1994,11,Flybe,BAC,1974,Turbulence,weather,0
AV000565,1995,1,Tarom,Bombardier,2000,Structural Failure,manufacturing,1
AV000566,1996,10,Nepal Airlines,Boeing,1987,Turbulence,crew error,0
AV000567,2001,7,Air China,Airbus,1990,Engine Failure,maintenance,0
AV000568,1972,5,WestJet,ATR,2010,Cargo Issue,dangerous goods,0
AV000569,1983,9,China Eastern,Saab,1981,Turbulence,crew error,0
AV000570,1989,12,Swiss International,Hawker,1972,Windshear / Microburst,weather,0
AV000571,1981,10,Air Transat,Pilatus,1990,Loss of Control - Inflight (LOC-I),mechanical,0
AV000572,2007,13,Air India,Bombardier,2000,Runway Excursion,runway condition,2
AV000573,1987,13,Allegiant Air,Beechcraft,1980,Controlled Flight into Terrain (CFIT),crew error,2
AV000574,2001,8,American Airlines,Britten-Norman,1993,Loss of Control - Inflight (LOC-I),mechanical,1
AV000575,2007,1,Avianca,Boeing,2000,Runway Excursion,weather,0
AV000576,1988,5,SpiceJet,Sukhoi,2010,Icing,de-icing failure,0
AV000577,2013,7,GOL Airlines,Tupolev,2000,Windshear / Microburst,weather,0
AV000578,1992,1,LOT Polish Airlines,Cessna,1980,Turbulence,crew error,-1
AV000579,2007,7,Kenya Airways,Embraer,2000,Bird Strike,wildlife,0
AV000580,1982,9,TAP Air Portugal,Airbus,1980,Runway Excursion,crew error,1
AV000581,1988,9,Qantas,Airbus,1990,Runway Incursion,crew error,-1
AV000582,1989,4,Cameroon Airlines,Airbus,1980,Engine Failure,maintenance,0
AV000583,1973,4,Sky Express,Ilyushin,1970,Controlled Flight into Terrain (CFIT),navigation,1
AV000584,1984,11,Philippine Airlines,Ilyushin,1977,Sabotage / Terrorism,terrorism,1
AV000585,2014,12,Qatar Airways,Boeing,2009,Fire / Smoke,mechanical,-1
AV000586,1994,9,Air Astana,Airbus,1990,Windshear / Microburst,weather,1
AV000587,1976,11,Aeroflot,Ilyushin,1970,Controlled Flight into Terrain (CFIT),navigation,1
AV000588,1981,10,Frontier Airlines,Convair,1966,Turbulence,crew error,0
AV000589,1976,6,IndiGo,Boeing,1990,Runway Incursion,ATC error,0
AV000590,1970,2,Vietnam Airlines,Boeing,1970,Engine Failure,manufacturing,0
